name,x,y,CORE-TSO_country,CORE-TSO_tso,OSM_type,OSM_name,OSM_country,OSM_voltage,OSM_operator,OSM_alt_name,Comments,CORE-TSO-name,geometry,transformer_dupplicate,v_nom,,,,
255972397,22.3439866328391,52.1297013815568,PL,PSE,Polygon,"Stacja elektroenergetyczna 400/110kV ""Siedlce Ujrzanów""",PL,400000,110000,PSE Operator oddział Warszawa,,,SIEDLCE UJRZANOW,POINT (22.34398663283908 52.12970138155682),False,400,,,
191035265,20.9450144974557,50.0637934717065,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Klikowa"" 220/110 kV",PL,220000,110000,PSE,,,KLIKOWA,POINT (20.94501449745567 50.06379347170648),False,220,,,
183259405,18.8522075001789,50.2309871205834,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Halemba"" 220/110kV",PL,220000,110000,,,,HALEMBA,POINT (18.852207500178853 50.23098712058343),False,220,,,
101914781,20.3479698327108,53.8273451222229,PL,PSE,Polygon,Stacja elektroenergetyczna „Olsztyn Mątki” 400/220/110 kV,PL,400000,220000,110000,PSE,,,"OLSZTYN-MATK, OLSZTYN MATKI, TR OLSZTYN-MATK-A3",POINT (20.347969832710763 53.82734512222287),False,400,,
241842600,19.3166446519005,50.7600330919747,PL,PSE,Polygon,Stacja elektroenergetyczna „Joachimów” 400/220 kV,PL,400000,220000,PSE Operator,,,"JOACHIMOW, TR JOACHIMOW-A1, TR JOACHIMOW-A2, PST JOACHIMOW-TD1, PST JOACHIMOW-TD2",POINT (19.31664465190049 50.7600330919747),False,400,,,
305265212,16.893671558021,54.5020123666789,PL,PSE,Polygon,"Stacja elektroenergetyczna 400/110kV ""Słupsk Wierzbięcin""",PL,400000,110000,PSE Operator,,Duplicated OSM name: 305265212 365677253 ,SLUPSK,POINT (16.89367155802104 54.50201236667886),False,400,,,
35366436,19.5614662776202,51.7577092815131,PL,PSE,Polygon,Stacja elektroenergetyczna „Janów” 220/110 kV,PL,220000,110000,PSE,,,JANOW,POINT (19.5614662776202 51.75770928151306),False,220,,,
39428977,14.475904833474,53.1960356201344,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Krajnik"" 400/220 kV",PL,400000,220000,PSE Operator,,,"KRAJNIK, Krajnik, TR KRAJNIK-A2, TR KRAJNIK-A3",POINT (14.47590483347398 53.19603562013435),False,400,,,
101982559,19.3834506085701,51.8308158336659,PL,PSE,Polygon,Stacja elektroenergetyczna „Zgierz” 220/110 kV,PL,220000,110000,PSE Operator,,,ZGIERZ,POINT (19.383450608570108 51.83081583366591),False,220,,,
223873553,15.2683196151175,52.7474898174179,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Gorzów"" 220/110 kV",PL,220000,110000,PSE Operator,,Duplicated OSM name: 223873553 385539724 ,GORZOW,POINT (15.268319615117502 52.747489817417886),False,220,,,
46235456,18.1077760322346,53.1355222333968,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Jasiniec"" 220/110 kV",PL,220000,110000,PSE Operator, Enea Operator,,,JASINIEC,POINT (18.10777603223455 53.13552223339681),False,400,,
251239544,20.7419707535241,52.2270333483673,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Ołtarzew"" 400/220/110kV",PL,400000,220000,110000,PSE,,,"OLTARZEW, TR OLTARZEW-A1, TR OLTARZEW-A2",POINT (20.74197075352406 52.22703334836731),False,400,,
255232597,19.1694619412989,50.086093087052,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Bieruń"" 220/110 kV",PL,220000,110000,PSE Operator,,,BIERUN,POINT (19.169461941298948 50.08609308705204),False,220,,,
102165724,19.3678270064385,51.6776033478337,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Pabianice"" 220/110 kV",PL,220000,110000,PSE Operator,,,PABIANICE,POINT (19.367827006438542 51.67760334783373),False,220,,,
40062974,14.5811342741284,53.4999113180901,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Glinki"" 220/110 kV",PL,220000,110000,PSE Operator, Enea Operator,,,GLINKI,POINT (14.58113427412837 53.499911318090106),False,220,,
199098053,21.3319516816256,50.4426301986236,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Połaniec"" 400/220/110kV",PL,400000,220000,110000,15000,PSE,,,"POLANIEC, TR POLANIEC-A2",POINT (21.331951681625576 50.44263019862361),False,400,
293484894,16.9775110702107,52.4743092262343,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Czerwonak"" 220/110 kV",PL,220000,110000,Enea Operator Sp. z o.o.,,,CZERWONAK,POINT (16.977511070210657 52.47430922623426),False,220,,,
255973806,21.5568219589888,52.2697204757943,PL,PSE,Polygon,"Stacja elektroenergetyczna 400kV ""Stanisławów""",PL,400000,,,,STANISLAWOW,POINT (21.5568219589888 52.26972047579434),False,400,,,,
87667718,20.0988109892923,50.0958577325003,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Lubocza"" 220/110kV",PL,220000,110000,PSE Operator,,,LUBOCZA,POINT (20.098810989292296 50.09585773250034),False,220,,,
179138441,16.3520555930758,50.8542561732606,PL,PSE,Polygon,Stacja elektroenergetyczna 220/110kV „Świebodzice”,PL,220000,110000,TAURON Dystrybucja S.A.,,Multiple matches,"SWIEBODZICE, TR SWIEBODZICE-A3",POINT (16.35205559307578 50.85425617326064),False,400,,,
121656686,21.6232890732567,53.1069573251502,PL,PSE,Polygon,"Stacja elektroenergetyczna 400/220/110kV ""Ostrołęka""",PL,400000,220000,110000,PSE,,,"OSTROLEKA, TR OSTROLEKA-A1",POINT (21.62328907325667 53.10695732515023),False,400,,
91384044,20.8813088419988,52.290629846082,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Mościska"" 400/110 kV",PL,400000,110000,PSE Operator,,,MOSCISKA,POINT (20.881308841998774 52.29062984608196),False,400,,,
175406958,16.0957806868293,54.1266528215606,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Dunowo"" 400/220/110 kV",PL,400000,220000,110000,PSE Operator / Energa,,,"DUNOWO, TR DUNOWO-A1",POINT (16.09578068682926 54.12665282156059),False,400,,
9399771,19.4647380039342,50.2089206143637,PL,PSE,MultiPolygon,Stacja elektroenergetyczna „Siersza” 220/110kV,PL,220000,110000,PSE Operator,,,SIERSZA,POINT (19.464738003934208 50.20892061436368),False,220,,,
148197330,16.5900805785678,51.876277548328,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Leszno"" 220/110 kV",PL,220000,110000,PSE Operator,,,LESZNO,POINT (16.59008057856777 51.876277548328034),False,220,,,
40946784,19.3316855558829,50.376895569824,PL,PSE,Polygon,Stacja elektroenergetyczna „Tucznawa” 400/110 kV,PL,400000,110000,PSE Operator,,,TUCZNAWA,POINT (19.331685555882856 50.37689556982401),False,400,,,
66161634,19.1410709388966,50.3521511673419,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Łagisza"" 400/220/110 kV",PL,400000,220000,110000,PSE,,,"LAGISZA, TR LAGISZA-A2",POINT (19.141070938896583 50.35215116734192),False,400,,
255293400,17.8780345965725,53.0887029586662,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Bydgoszcz Zachód"" 400/110 kV",PL,400000,110000,PSE,,,BYDGOSZCZ ZA,POINT (17.878034596572494 53.08870295866622),False,220,,,
98634956,19.0533052797869,49.8622014356761,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Komorowice"" 220/110 kV",PL,220000,110000,PSE Operator,,,KOMOROWICE,POINT (19.05330527978685 49.86220143567606),False,220,,,
32036484,16.7791572059976,52.3685102575598,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Plewiska"" 400/220/110 kV",PL,400000,220000,110000,PSE,,,PLEWISKA,POINT (16.779157205997596 52.36851025755978),False,400,,
25898810,20.9950838825927,52.2926712162814,PL,PSE,Polygon,"Stacja elektroenergetyczna 220/110kV ""Praga""",PL,220000,110000,PSE,,,PRAGA,POINT (20.99508388259268 52.29267121628136),False,220,,,
79033485,17.119120422795,51.2137511178408,PL,PSE,Polygon,Stacja elektroenergetyczna „Pasikurowice” 400/110 kV,PL,400000,110000,PSE,,,PASIKUROWICE,POINT (17.11912042279495 51.21375111784079),False,400,,,
293489607,18.7721694955131,50.3654804938623,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Rokitnica"" 400/110kV",PL,400000,110000,PSE,,,ROKITNICA,POINT (18.77216949551305 50.365480493862336),False,400,,,
180535363,16.0059506848003,51.6623709614452,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Żukowice"" 220/110 kV",PL,220000,110000,PSE,,,ZUKOWICE,POINT (16.005950684800307 51.66237096144518),False,220,,,
215282393,21.8710468869225,50.1914848080771,PL,PSE,Polygon,Rzeszów Systemowa (Widełka) 750/400/110 kV,PL,750000,400000,110000,PSE,,,"RZESZOW, TR RZESZOW-A3, TR RZESZOW-A4",POINT (21.87104688692253 50.1914848080771),False,400,,
255972326,22.1340334997621,53.0908070615713,PL,PSE,Polygon,"Stacja elektroenergetyczna 400kV ""Łomża""",PL,400000,PSE,,,LOMZA SYSTEMOWA,POINT (22.134033499762115 53.09080706157127),False,400,,,,
170259740,22.3234327661269,53.7739058654508,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Ełk"" 220/110 kV",PL,220000,110000,PSE Operator,,,ELK,POINT (22.323432766126924 53.77390586545076),False,220,,,
143484238,18.6704498387905,53.0447238364933,PL,PSE,Polygon,Stacja elektroenergetyczna „Toruń - Elana” 220/110 kV,PL,220000,110000,PSE/Energa,,,TORUN ELANA,POINT (18.670449838790525 53.04472383649334),False,220,,,
254235846,21.4516948023896,50.9388550652295,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Ostrowiec"" 400/110 kV",PL,400000,110000,PSE Operator,,,OSTROWIEC,POINT (21.4516948023896 50.938855065229454),False,400,,,
255293403,17.8492230106473,51.6360525868607,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Ostrów"" 400/110 kV",PL,400000,110000,PSE Operator,,,OSTROW WLKP,POINT (17.849223010647293 51.636052586860686),False,400,,,
115801644,20.0789021451359,50.0615021732327,PL,PSE,Polygon,Stacja elektroenergetyczna „Wanda” 220/110 kV,PL,220000,110000,PSE Operator,,,WANDA,POINT (20.07890214513594 50.06150217323268),False,220,,,
1830250162,19.2454737,50.744001,PL,PSE,Point,,PL,220000,,,Y-junction at 5.7 km from the station,T JOA-LAG,POINT (19.2454737 50.744001),False,220,,,,
178756295,15.684896999789,50.8873612469726,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Cieplice"" 220/110 kV",PL,220000,110000,PSE Operator,,,CIEPLICE,POINT (15.684896999789046 50.88736124697264),False,220,,,
173582810,21.4557424672845,51.6624610278434,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Kozienice"" 400/220/110 kV",PL,400000,220000,110000,PSE,,,"KOZIENICE, TR KOZIENICE-A2",POINT (21.455742467284548 51.66246102784337),False,400,,
111615226,15.112966319638,51.0915488378344,PL,PSE,Polygon,Stacja elektroenergetyczna „Mikułowa” 400/220/110 kV,PL,400000,220000,110000,PSE,,,"MIKULOWA, Mikulowa, TR MIKULOWA-A1, TR MIKULOWA-A2, PST MIKULOWA-PF1, PST MIKULOWA-PF2, PST MIKULOWA-PF3, PSTMIKULOWA-PF4, PST MIKULOWA-TD1, PST MIKULOWA-TD2",POINT (15.11296631963804 51.09154883783439),False,400,,
29115701,20.8775749581086,52.2144530554424,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Mory"" 220/110kV",PL,220000,110000,PSE Operator,,,MORY,POINT (20.877574958108568 52.21445305544241),False,220,,,
178838661,16.710252430838,54.0241403270508,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Żydowo"" 220/110 kV",PL,220000,110000,PSE, Energa Operator,,,ZYDOWO,POINT (16.71025243083803 54.02414032705076),False,220,,
255277953,17.873465049779,50.7463313808138,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Dobrzeń"" 400/110 kV",PL,400000,110000,PSE,,,"DOBRZEN, Dobrzen",POINT (17.87346504977899 50.74633138081378),False,400,,,
112614319,18.709677049525,54.3386818365155,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Gdańsk Błonia"" 400/110 kV",PL,400000,110000,PSE Operator,,,GDANSK-BLONI,POINT (18.709677049525 54.33868183651549),False,400,,,
153838553,19.4619434114665,50.4968007318413,PL,PSE,Polygon,Stacja elektroenergetyczna „Łośnice” 220/110kV,PL,220000,110000,PSE,,,LOSNICE,POINT (19.461943411466454 50.49680073184133),False,220,,,
44389929,19.2127402723363,49.8424072433755,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Bujaków"" 220kV",PL,220000,PSE Operator,,,"BUJAKOW, Bujakow",POINT (19.212740272336344 49.84240724337552),False,220,,,,
293484891,19.3285380058357,51.316117914313,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Rogowiec"" 400/220 kV",PL,400000,220000,PSE,,,"ROGOWIEC, TR ROGOWIEC-A1, TR ROGOWIEC-A2",POINT (19.328538005835668 51.31611791431296),False,400,,,
254938713,17.1689297269774,52.2811342205584,PL,PSE,Polygon,Stacja elektroenergetyczna Kromolice 400/110kV,PL,400000,110000,PSE Operator,,,KROMOLICE,POINT (17.168929726977442 52.28113422055839),False,400,,,
191352746,21.6715517856932,50.5041540307272,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Chmielów"" 220/110 kV",PL,220000,110000,PSE Operator,,,CHMIELOW,POINT (21.671551785693183 50.50415403072723),False,220,,,
179279860,16.7899331463816,50.5940574881469,PL,PSE,Polygon,Stacja elektroenergetyczna „Ząbkowice” 220/110/20 kV,PL,220000,110000,20000,PSE Operator,,,ZABKOWICE,POINT (16.78993314638158 50.59405748814689),False,220,,
194903381,23.439559187319,51.1582649442179,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Chełm""  400/220/110 kV",PL,400000,220000,110000,PSE Operator,,,CHELM,POINT (23.43955918731897 51.15826494421793),False,220,,
145037309,20.258790558742,52.2326758956257,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Sochaczew"" 220/110kV",PL,220000,110000,PSE,,,SOCHACZEW,POINT (20.258790558741964 52.23267589562565),False,220,,,
199098050,20.4150774045555,50.8998287667086,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Kielce"" 400/220kV",PL,400000,220000,PSE,,,"KIELCE, TR KIELCE-A1",POINT (20.41507740455554 50.89982876670864),False,400,,,
46092396,18.8046328289257,53.4467292449817,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Grudziądz - Węgrowo"" 400/220/110 kV",PL,400000,220000,110000,PSE,Energa,,,"GRUDZIADZ, PST GRUDZIADZ-A3",POINT (18.80463282892572 53.44672924498167),False,400,
216060722,19.1423158000669,50.8320529581273,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Aniołów"" 220/110 kV",PL,220000,110000,PSE,,,ANIOLOW,POINT (19.142315800066907 50.832052958127285),False,220,,,
183945016,18.8497130207072,50.1305612361606,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Kopanina"" 220/110 kV",PL,220000,110000,PSE,,,"KOPANINA, Kopanina",POINT (18.84971302070724 50.13056123616063),False,220,,,
171383831,18.5419205716545,52.0120417635029,PL,PSE,Polygon,Stacja elektroenergetyczna Adamów 220/110 kV,PL,220000,110000,PSE Operator,,,ADAMOW,POINT (18.541920571654472 52.01204176350292),False,220,,,
189501431,19.8058775189976,49.9748670940306,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Skawina"" 400/220/110kV",PL,400000,220000,110000,PSE,,,SKAWINA,POINT (19.805877518997622 49.97486709403059),False,400,,
88544449,21.9892890426489,51.4538001084897,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Puławy"" 220kV",PL,220000,,,,PULAWY,POINT (21.98928904264888 51.4538001084897),False,220,,,,
66051759,19.344600788645,50.3386737219444,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Koksochemia"" 220kV",PL,220000,6000,Tauron,,,KOKSOCHEMIA,POINT (19.344600788645018 50.3386737219444),False,220,,,
133537926,19.2921197243196,50.163777497449,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Byczyna"" 400kV",PL,400000,220000,Polskie Sieci Elektroenergetyczne S.A.,,,"BYCZYNA, TR BYCZYNA-A1, TR BYCZYNA-A2",POINT (19.29211972431964 50.16377749744904),False,400,,,
171992870,19.7357822878027,52.5366993486005,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Podolszyce"" 220/110kV",PL,220000,110000,PSE Operator, Energa Operator,,,PODOLSZYCE,POINT (19.73578228780272 52.53669934860053),False,220,,
29139402,19.0542324080036,50.2644010526001,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Katowice"" 220/110/6 kV",PL,220000,110000,6000,PSE,,,KATOWICE,POINT (19.05423240800362 50.2644010526001),False,220,,
336990960,17.9714182376426,50.6133539401137,PL,PSE,Polygon,"Stacja Energetyczna ""Groszowice"" 220/110 kV",PL,220000,110000,PSE,,,GROSZOWICE,POINT (17.971418237642588 50.61335394011374),False,220,,,
255284259,18.2349865355879,52.3051115397192,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Pątnów"" 400/220/110 kV",PL,400000,220000,110000,PSE Operator,,,"PATNOW, TR PATNOW-A2",POINT (18.234986535587893 52.30511153971919),False,400,,
166710856,20.9650267503834,49.9694159902964,PL,PSE,Polygon,Stacja elektroenergetyczna „Tarnów” 400/110 kV,PL,400000,110000,PSE Operator,,,TARNOW,POINT (20.965026750383405 49.969415990296376),False,400,,,
668348943,14.6315775231112,53.8465928895421,PL,PSE,Polygon,Stacja Elektroenergetyczna 220kV Recław,PL,220000,PSE,,,RECLAW,POINT (14.6315775231112 53.8465928895421),False,220,,,,
72879943,18.9594705740149,52.70064705446,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Włocławek Azoty"" 220/110 kV",PL,220000,110000,PSE S.A.,Energa Operator,,,WLOCLAWEK AZ,POINT (18.95947057401492 52.70064705446004),False,220,,
144646702,19.7193795641547,52.6358656784321,PL,PSE,Polygon,Stacja elektroenergetyczna „Płock” 400/110 kV,PL,400000,110000,PSE,,,PLOCK,POINT (19.719379564154703 52.635865678432125),False,400,,,
185454704,18.2938063247374,50.3590885089907,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Blachownia"" 220/110kV",PL,220000,110000,,,,BLACHOWNIA,POINT (18.29380632473742 50.35908850899073),False,220,,,
171917072,18.9078323508076,51.1427425699626,PL,PSE,Polygon,Stacja elektroenergetyczna „Trębaczew” 400/110 kV,PL,400000,110000,PSE Operator,,,TREBACZEW,POINT (18.90783235080762 51.14274256996264),False,400,,,
303870256,22.3019192436822,53.7576001549715,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Ełk Bis"" 400 kV/110kV",PL,400000,110000,PSE Operator,,,ELK BIS,POINT (22.301919243682203 53.75760015497153),False,400,,,
139452056,18.5410383680457,50.12301278797,PL,PSE,Polygon,Stacja elektroenergetyczna „Wielopole” 400/220/110 kV,PL,400000,220000,110000,PSE,,,"WIELOPOLE, Wielopole, TR WIELOPOLE-A3",POINT (18.541038368045708 50.12301278797003),False,400,,
189851841,21.0464201392363,51.3380297802192,PL,PSE,Polygon,Stacja elektroenergetyczna „Rożki” 220/110 kV,PL,220000,110000,PSE,,,ROZKI,POINT (21.04642013923629 51.33802978021922),False,220,,,
135598292,19.2733230359171,50.0007241447752,PL,PSE,Polygon,Stacja elektroenergetyczna „Poręba” 220/110 kV,PL,220000,110000,PSE Operator,,,POREBA,POINT (19.273323035917063 50.00072414477518),False,220,,,
385118244,18.3814720281899,54.2816810773812,PL,PSE,Polygon,Stacja elektroenergetyczna 400kV Gdańsk Przyjaźń,PL,400000,PSE,,,GDANSK PRZYJAZN,POINT (18.381472028189872 54.2816810773812),False,400,,,,
199098055,20.5221169377679,50.7877496741135,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Radkowice"" 220/110/15kV",PL,220000,110000,PSE,,,RADKOWICE,POINT (20.5221169377679 50.78774967411353),False,220,,,
180542657,16.0755497210073,51.496383584175,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Polkowice"" 400/220/110 kV",PL,400000,220000,110000,TAURON Dystrybucja S.A.,PSE S.A.,,,"POLKOWICE, TR POLKOWICE-A3",POINT (16.075549721007338 51.49638358417502),False,400,
166838338,21.8526233016419,49.6882260645664,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Krosno Iskrzynia"" 400/110 kV",PL,400000,110000,PSE Operator,,,"KROSNO ISKRZYNIA, KROSNO, Krosno",POINT (21.852623301641906 49.68822606456644),False,400,,,
177749653,16.1908338432439,50.7526532139684,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Boguszów"" 220/110 kV",PL,220000,110000,PSE Operator,,,BOGUSZOW,POINT (16.19083384324386 50.75265321396841),False,220,,,
40946790,19.2694391782455,50.3258158929439,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Jamki"" 220/110kV",PL,220000,110000,PSE Operator,,,JAMKI,POINT (19.269439178245506 50.32581589294389),False,220,,,
99593626,21.2893728759338,52.2270052091875,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Miłosna"" 400/220/110 kV",PL,400000,220000,110000,PSE Operator,,,"MILOSNA, TR MILOSNA-A3",POINT (21.2893728759338 52.22700520918752),False,400,,
29098336,21.035572353389,52.0912332732391,PL,PSE,Polygon,Stacja elektroenergetyczna „Piaseczno” 220/110 kV,PL,220000,110000,PSE Operator,,,PIASECZNO,POINT (21.03557235338903 52.09123327323909),False,220,,,
238640596,16.8729841084967,53.0781590425169,PL,PSE,Polygon,"Stacja elektroenergetyczna ""Piła Krzewina"" 400/220/110 kV",PL,220000,110000,PSE Operator,,,PILA KRZEWINA,POINT (16.87298410849672 53.07815904251689),False,220,,,
173613665,23.2928404376201,50.7167334030263,PL,PSE,Polygon,Stacja elektroenergetyczna „Zamość” 220/110 kV,PL,220000,110000,PSE Operator,,,ZAMOSC,POINT (23.29284043762008 50.716733403026254),False,220,,,
170316833,19.6833442331326,51.4282256863496,PL,PSE,Polygon,Stacja elektroenergetyczna „Piotrków” 220/110 kV,PL,220000,110000,PSE Operator,,,PIOTRKOW,POINT (19.683344233132587 51.42822568634959),False,220,,,
154510504,16.8804797724667,51.0032522749362,PL,PSE,Polygon,"Stacja elektroenergetyczna 400/110kV R-5 ""Wrocław"" WRC",PL,400000,110000,,,,WROCLAW,POINT (16.880479772466693 51.003252274936216),False,400,,,
